schema,hfsql_table,pg_table,hfsql_column,pg_column,pg_type,pk
adv,VAL_etatContrat,pgt_val_etat_contrat,IDetatAuto,id_etat_auto,bigint,
adv,VAL_etatContrat,pgt_val_etat_contrat,IDetat,id_etat,integer,1
adv,VAL_etatContrat,pgt_val_etat_contrat,IDTypeEtat,id_type_etat,smallint,
adv,VAL_etatContrat,pgt_val_etat_contrat,Lib_Etat,lib_etat,text,
adv,VAL_etatContrat,pgt_val_etat_contrat,Lib_EtatVend,lib_etat_vend,text,
adv,VAL_etatContrat,pgt_val_etat_contrat,Catégorie,categorie,varchar(10),
adv,VAL_etatContrat,pgt_val_etat_contrat,ModifDate,modif_date,timestamp,
adv,VAL_etatContrat,pgt_val_etat_contrat,ModifOP,modif_op,bigint,
adv,VAL_etatContrat,pgt_val_etat_contrat,ModifELEM,modif_elem,varchar(5),
adv,VAL_histoAttrCtt,pgt_val_histo_attr_ctt,idHistoAuto,id_histo_auto,bigint,
adv,VAL_histoAttrCtt,pgt_val_histo_attr_ctt,idHisto,id_histo,bigint,1
adv,VAL_histoAttrCtt,pgt_val_histo_attr_ctt,TypeCtt,type_ctt,varchar(20),
adv,VAL_histoAttrCtt,pgt_val_histo_attr_ctt,IDcontrat,id_contrat,bigint,
adv,VAL_histoAttrCtt,pgt_val_histo_attr_ctt,NUM,num,varchar(25),
adv,VAL_histoAttrCtt,pgt_val_histo_attr_ctt,OPSAISIE,op_saisie,bigint,
adv,VAL_histoAttrCtt,pgt_val_histo_attr_ctt,DATE,date,timestamp,
adv,VAL_histoAttrCtt,pgt_val_histo_attr_ctt,VendeurOld,vendeur_old,bigint,
adv,VAL_histoAttrCtt,pgt_val_histo_attr_ctt,VendeurNew,vendeur_new,bigint,
adv,VAL_histoAttrCtt,pgt_val_histo_attr_ctt,ModifOP,modif_op,bigint,
adv,VAL_histoAttrCtt,pgt_val_histo_attr_ctt,ModifDate,modif_date,timestamp,
adv,VAL_histoAttrCtt,pgt_val_histo_attr_ctt,ModifELEM,modif_elem,varchar(5),
adv,VAL_histoEtatCtt,pgt_val_histo_etat_ctt,idHistoAuto,id_histo_auto,bigint,
adv,VAL_histoEtatCtt,pgt_val_histo_etat_ctt,idHisto,id_histo,bigint,1
adv,VAL_histoEtatCtt,pgt_val_histo_etat_ctt,IDcontrat,id_contrat,bigint,
adv,VAL_histoEtatCtt,pgt_val_histo_etat_ctt,OPSAISIE,op_saisie,bigint,
adv,VAL_histoEtatCtt,pgt_val_histo_etat_ctt,DATE,date,timestamp,
adv,VAL_histoEtatCtt,pgt_val_histo_etat_ctt,OLD_etat,old_etat,bigint,
adv,VAL_histoEtatCtt,pgt_val_histo_etat_ctt,NEW_etat,new_etat,bigint,
adv,VAL_histoEtatCtt,pgt_val_histo_etat_ctt,ModifOP,modif_op,bigint,
adv,VAL_histoEtatCtt,pgt_val_histo_etat_ctt,ModifDate,modif_date,timestamp,
adv,VAL_histoEtatCtt,pgt_val_histo_etat_ctt,DATEPAIEMENT,date_paiement,varchar(7),
adv,VAL_histoEtatCtt,pgt_val_histo_etat_ctt,ModifELEM,modif_elem,varchar(5),
adv,VAL_produit,pgt_val_produit,IDproduitAuto,id_produit_auto,bigint,
adv,VAL_produit,pgt_val_produit,IDproduit,id_produit,integer,1
adv,VAL_produit,pgt_val_produit,Lib_produit,lib_produit,text,
adv,VAL_produit,pgt_val_produit,PréfixeBDD,prefixe_bdd,varchar(5),
adv,VAL_produit,pgt_val_produit,Famille,famille,varchar(10),
adv,VAL_produit,pgt_val_produit,SousFAM,sous_fam,varchar(10),
adv,VAL_produit,pgt_val_produit,pro_ACTIF,pro_actif,smallint,
adv,VAL_produit,pgt_val_produit,Logo,logo,bytea,
adv,VAL_produit,pgt_val_produit,IdTypeProdDec,id_type_prod_dec,bigint,
adv,VAL_produit,pgt_val_produit,Catégorie,categorie,smallint,
adv,VAL_produit,pgt_val_produit,ModifOP,modif_op,bigint,
adv,VAL_produit,pgt_val_produit,ModifDate,modif_date,timestamp,
adv,VAL_produit,pgt_val_produit,ModifELEM,modif_elem,varchar(5),
adv,VAL_produit,pgt_val_produit,OptimCleComp_IDpro_FAMIL,optim_cle_comp_i_dpro_famil,varchar(14),
adv,VAL_Remun,pgt_val_remun,IDRemunAuto,id_remun_auto,bigint,
adv,VAL_Remun,pgt_val_remun,IDRemun,id_remun,bigint,1
adv,VAL_Remun,pgt_val_remun,IDproduit,id_produit,integer,
adv,VAL_Remun,pgt_val_remun,TypeVente,type_vente,smallint,
adv,VAL_Remun,pgt_val_remun,DateDébut,date_debut,date,
adv,VAL_Remun,pgt_val_remun,DateFin,date_fin,date,
adv,VAL_Remun,pgt_val_remun,Montant,montant,"numeric(19,4)",
adv,VAL_Remun,pgt_val_remun,nbPoints,nb_points,double precision,
adv,VAL_Remun,pgt_val_remun,ModifOP,modif_op,bigint,
adv,VAL_Remun,pgt_val_remun,ModifDate,modif_date,timestamp,
adv,VAL_Remun,pgt_val_remun,ModifELEM,modif_elem,varchar(5),
divers,ChallengeEvenement,pgt_challenge_evenement,IDChallengeEvenementAuto,id_challenge_evenement_auto,bigint,
divers,ChallengeEvenement,pgt_challenge_evenement,IDChallengeEvenement,id_challenge_evenement,bigint,1
divers,ChallengeEvenement,pgt_challenge_evenement,Libellé,libelle,varchar(50),
divers,ChallengeEvenement,pgt_challenge_evenement,DESCRIPTION,description,text,
divers,ChallengeEvenement,pgt_challenge_evenement,DateDébut,date_debut,date,
divers,ChallengeEvenement,pgt_challenge_evenement,HeureDebut,heure_debut,time,
divers,ChallengeEvenement,pgt_challenge_evenement,DateFin,date_fin,date,
divers,ChallengeEvenement,pgt_challenge_evenement,HeureFin,heure_fin,time,
divers,ChallengeEvenement,pgt_challenge_evenement,Permanent,permanent,boolean,
divers,ChallengeEvenement,pgt_challenge_evenement,TypeEvenement,type_evenement,boolean,
divers,ChallengeEvenement,pgt_challenge_evenement,TypeChallenge,type_challenge,smallint,
divers,ChallengeEvenement,pgt_challenge_evenement,TypeScenario,type_scenario,smallint,
divers,ChallengeEvenement,pgt_challenge_evenement,NbBSàFaire,nb_b_sa_faire,smallint,
divers,ChallengeEvenement,pgt_challenge_evenement,nbTourMax,nb_tour_max,smallint,
divers,ChallengeEvenement,pgt_challenge_evenement,TypeBS,type_bs,smallint,
divers,ChallengeEvenement,pgt_challenge_evenement,Test,test,boolean,
divers,ChallengeEvenement,pgt_challenge_evenement,ModifDate,modif_date,timestamp,
divers,ChallengeEvenement,pgt_challenge_evenement,ModifOP,modif_op,bigint,
divers,ChallengeEvenement,pgt_challenge_evenement,ModifELEM,modif_elem,varchar(5),
divers,ChallengeGagnantsLotsCasinos,pgt_challenge_gagnants_lots_casinos,IDChallengeGagnantsLotsCasinos,id_challenge_gagnants_lots_casinos,bigint,1
divers,ChallengeGagnantsLotsCasinos,pgt_challenge_gagnants_lots_casinos,IDChallenge,id_challenge,bigint,
divers,ChallengeGagnantsLotsCasinos,pgt_challenge_gagnants_lots_casinos,IDSalarie,id_salarie,bigint,
divers,ChallengeGagnantsLotsCasinos,pgt_challenge_gagnants_lots_casinos,JourSignature,jour_signature,date,
divers,ChallengeGagnantsLotsCasinos,pgt_challenge_gagnants_lots_casinos,TourValidé,tour_valide,boolean,
divers,ChallengeGagnantsLotsCasinos,pgt_challenge_gagnants_lots_casinos,DateValidation,date_validation,timestamp,
divers,ChallengeGagnantsLotsCasinos,pgt_challenge_gagnants_lots_casinos,TourJoué,tour_joue,boolean,
divers,ChallengeGagnantsLotsCasinos,pgt_challenge_gagnants_lots_casinos,DateGain,date_gain,timestamp,
divers,ChallengeGagnantsLotsCasinos,pgt_challenge_gagnants_lots_casinos,IDChallengeLotsCasino,id_challenge_lots_casino,bigint,
divers,ChallengeGagnantsLotsCasinos,pgt_challenge_gagnants_lots_casinos,NumBSConcerné,num_bs_concerne,text,
divers,ChallengeGagnantsLotsCasinos,pgt_challenge_gagnants_lots_casinos,ModifDate,modif_date,timestamp,
divers,ChallengeGagnantsLotsCasinos,pgt_challenge_gagnants_lots_casinos,ModifOp,modif_op,bigint,
divers,ChallengeGagnantsLotsCasinos,pgt_challenge_gagnants_lots_casinos,ModifElem,modif_elem,varchar(5),
divers,ChallengeLotsCasino,pgt_challenge_lots_casino,IDChallengeLotsCasino,id_challenge_lots_casino,bigint,1
divers,ChallengeLotsCasino,pgt_challenge_lots_casino,IDChallenge,id_challenge,bigint,
divers,ChallengeLotsCasino,pgt_challenge_lots_casino,Catégorie,categorie,smallint,
divers,ChallengeLotsCasino,pgt_challenge_lots_casino,Libellé,libelle,text,
divers,ChallengeLotsCasino,pgt_challenge_lots_casino,enLigne,en_ligne,boolean,
divers,ChallengeLotsCasino,pgt_challenge_lots_casino,ImageLot,image_lot,bytea,
divers,ChallengeLotsCasino,pgt_challenge_lots_casino,ModifDate,modif_date,timestamp,
divers,ChallengeLotsCasino,pgt_challenge_lots_casino,ModifOp,modif_op,bigint,
divers,ChallengeLotsCasino,pgt_challenge_lots_casino,ModifElem,modif_elem,varchar(5),
divers,Commande,pgt_commande,IDCommandeAuto,id_commande_auto,bigint,
divers,Commande,pgt_commande,IDCommande,id_commande,bigint,1
divers,Commande,pgt_commande,DateAchat,date_achat,date,
divers,Commande,pgt_commande,OpéAchat,ope_achat,bigint,
divers,Commande,pgt_commande,NumCommande,num_commande,varchar(50),
divers,Commande,pgt_commande,MontantTTC,montant_ttc,"numeric(19,4)",
divers,Commande,pgt_commande,Enseigne,enseigne,varchar(25),
divers,Commande,pgt_commande,DESCRIPTION,description,text,
divers,Commande,pgt_commande,ModePaiement,mode_paiement,varchar(5),
divers,Commande,pgt_commande,BénéService,bene_service,boolean,
divers,Commande,pgt_commande,BénéID,bene_id,bigint,
divers,Commande,pgt_commande,ModifDate,modif_date,timestamp,
divers,Commande,pgt_commande,ModifOP,modif_op,bigint,
divers,Commande,pgt_commande,ModifELEM,modif_elem,varchar(5),
divers,Commande,pgt_commande,IdSte,id_ste,bigint,
divers,Commande_facture,pgt_commande_facture,IDCommande_factureAuto,id_commande_facture_auto,bigint,
divers,Commande_facture,pgt_commande_facture,IDCommande_facture,id_commande_facture,bigint,1
divers,Commande_facture,pgt_commande_facture,IDCommande,id_commande,bigint,
divers,Commande_facture,pgt_commande_facture,DateAjout,date_ajout,timestamp,
divers,Commande_facture,pgt_commande_facture,MontantTTC,montant_ttc,"numeric(19,4)",
divers,Commande_facture,pgt_commande_facture,nom_Fic,nom_fic,varchar(25),
divers,Commande_facture,pgt_commande_facture,ModifDate,modif_date,timestamp,
divers,Commande_facture,pgt_commande_facture,ModifOP,modif_op,bigint,
divers,Commande_facture,pgt_commande_facture,ModifELEM,modif_elem,varchar(5),
divers,CommunesFrance,pgt_communes_france,IDCommunesFrance,id_communes_france,bigint,1
divers,CommunesFrance,pgt_communes_france,CodeCommune,code_commune,varchar(5),
divers,CommunesFrance,pgt_communes_france,CodePostal,code_postal,varchar(5),
divers,CommunesFrance,pgt_communes_france,NomVille,nom_ville,varchar(50),
divers,CommunesFrance,pgt_communes_france,Departement,departement,varchar(2),
divers,CommunesFrance,pgt_communes_france,latitude_deg,latitude_deg,double precision,
divers,CommunesFrance,pgt_communes_france,longitude_deg,longitude_deg,double precision,
divers,CommunesFrance,pgt_communes_france,ModifDate,modif_date,timestamp,
divers,CommunesFrance,pgt_communes_france,ModifOp,modif_op,bigint,
divers,CommunesFrance,pgt_communes_france,ModifElem,modif_elem,varchar(5),
divers,CommunesFrance,pgt_communes_france,CodePays,code_pays,varchar(2),
divers,CommunesFrance,pgt_communes_france,Favorite,favorite,boolean,
divers,CommunesFrance,pgt_communes_france,CodePaysCodeCommune,code_pays_code_commune,varchar(7),
divers,CommunesFrance,pgt_communes_france,CodePaysCodePostalNomVille,code_pays_code_postal_nom_ville,varchar(57),
divers,CompteurCoopt,pgt_compteur_coopt,IDCompteurCoopt,id_compteur_coopt,bigint,1
divers,CompteurCoopt,pgt_compteur_coopt,IDChallenge,id_challenge,bigint,
divers,CompteurCoopt,pgt_compteur_coopt,objectif,objectif,integer,
divers,CompteurCoopt,pgt_compteur_coopt,objectifAtteint,objectif_atteint,boolean,
divers,CompteurCoopt,pgt_compteur_coopt,IDCOOPTEUR,id_coopteur,bigint,
divers,CompteurCoopt,pgt_compteur_coopt,IDcvtheque,id_cvtheque,bigint,
divers,CompteurCoopt,pgt_compteur_coopt,MsgIntranet,msg_intranet,text,
divers,CompteurCoopt,pgt_compteur_coopt,DateValidation,date_validation,timestamp,
divers,CompteurCoopt,pgt_compteur_coopt,LotAGagner,lot_a_gagner,text,
divers,CompteurCoopt,pgt_compteur_coopt,enLigne,en_ligne,boolean,
divers,CompteurCoopt,pgt_compteur_coopt,DateActivation,date_activation,timestamp,
divers,CompteurCoopt,pgt_compteur_coopt,ModifDate,modif_date,timestamp,
divers,CompteurCoopt,pgt_compteur_coopt,ModifOp,modif_op,bigint,
divers,CompteurCoopt,pgt_compteur_coopt,ModifElem,modif_elem,varchar(5),
divers,couleursSTC,pgt_couleurs_stc,IDcouleursSTC,id_couleurs_stc,bigint,1
divers,couleursSTC,pgt_couleurs_stc,Mois,mois,integer,
divers,couleursSTC,pgt_couleurs_stc,Couleur1_R,couleur1_r,integer,
divers,couleursSTC,pgt_couleurs_stc,Couleur1_V,couleur1_v,integer,
divers,couleursSTC,pgt_couleurs_stc,Couleur1_B,couleur1_b,integer,
divers,couleursSTC,pgt_couleurs_stc,Couleur2_R,couleur2_r,integer,
divers,couleursSTC,pgt_couleurs_stc,Couleur2_V,couleur2_v,integer,
divers,couleursSTC,pgt_couleurs_stc,Couleur2_B,couleur2_b,integer,
divers,couleursSTC,pgt_couleurs_stc,ModifDate,modif_date,timestamp,
divers,couleursSTC,pgt_couleurs_stc,ModifOp,modif_op,bigint,
divers,couleursSTC,pgt_couleurs_stc,ModifElem,modif_elem,varchar(5),
divers,dialoguedest,pgt_dialoguedest,IDDialogueDEST,id_dialogue_dest,bigint,1
divers,dialoguedest,pgt_dialoguedest,IDDialogues,id_dialogues,bigint,
divers,dialoguedest,pgt_dialoguedest,Dest_Opé,dest_ope,bigint,
divers,dialoguedest,pgt_dialoguedest,Dest_Orga,dest_orga,bigint,
divers,dialoguedest,pgt_dialoguedest,ModifDate,modif_date,timestamp,
divers,dialoguedest,pgt_dialoguedest,ModifOp,modif_op,bigint,
divers,dialoguedest,pgt_dialoguedest,ModifElem,modif_elem,varchar(5),
divers,dialoguehisto,pgt_dialoguehisto,IDDialogueHisto,id_dialogue_histo,bigint,1
divers,dialoguehisto,pgt_dialoguehisto,IDDialogues,id_dialogues,bigint,
divers,dialoguehisto,pgt_dialoguehisto,IDDialogueStatut,id_dialogue_statut,bigint,
divers,dialoguehisto,pgt_dialoguehisto,ModifDate,modif_date,timestamp,
divers,dialoguehisto,pgt_dialoguehisto,ModifOp,modif_op,bigint,
divers,dialoguehisto,pgt_dialoguehisto,ModifElem,modif_elem,varchar(5),
divers,dialoguelu,pgt_dialoguelu,IDDialogueLu,id_dialogue_lu,bigint,1
divers,dialoguelu,pgt_dialoguelu,IDDialogues,id_dialogues,bigint,
divers,dialoguelu,pgt_dialoguelu,IDSalarie,id_salarie,bigint,
divers,dialoguelu,pgt_dialoguelu,DateLecture,date_lecture,timestamp,
divers,dialoguelu,pgt_dialoguelu,ModifDate,modif_date,timestamp,
divers,dialoguelu,pgt_dialoguelu,ModifOp,modif_op,bigint,
divers,dialoguelu,pgt_dialoguelu,ModifElem,modif_elem,varchar(5),
divers,dialoguemsg,pgt_dialoguemsg,IDDialogueMSG,id_dialogue_msg,bigint,1
divers,dialoguemsg,pgt_dialoguemsg,IDDialogues,id_dialogues,bigint,
divers,dialoguemsg,pgt_dialoguemsg,Contenu,contenu,text,
divers,dialoguemsg,pgt_dialoguemsg,DateHeureCreation,date_heure_creation,timestamp,
divers,dialoguemsg,pgt_dialoguemsg,Expéditeur,expediteur,bigint,
divers,dialoguemsg,pgt_dialoguemsg,ModifDate,modif_date,timestamp,
divers,dialoguemsg,pgt_dialoguemsg,ModifOp,modif_op,bigint,
divers,dialoguemsg,pgt_dialoguemsg,ModifElem,modif_elem,varchar(5),
divers,emoticone,pgt_emoticone,IDemoticone,id_emoticone,bigint,1
divers,emoticone,pgt_emoticone,emoji,emoji,text,
divers,emoticone,pgt_emoticone,ModifDate,modif_date,timestamp,
divers,emoticone,pgt_emoticone,ModifOp,modif_op,bigint,
divers,emoticone,pgt_emoticone,ModifElem,modif_elem,varchar(5),
divers,ExoCashFamilleLot,pgt_exo_cash_famille_lot,IDExoCashFamilleLotAuto,id_exo_cash_famille_lot_auto,bigint,
divers,ExoCashFamilleLot,pgt_exo_cash_famille_lot,IDExoCashFamilleLot,id_exo_cash_famille_lot,bigint,1
divers,ExoCashFamilleLot,pgt_exo_cash_famille_lot,LibFamilleLot,lib_famille_lot,varchar(50),
divers,ExoCashFamilleLot,pgt_exo_cash_famille_lot,Icone,icone,bytea,
divers,ExoCashFamilleLot,pgt_exo_cash_famille_lot,ModifDate,modif_date,timestamp,
divers,ExoCashFamilleLot,pgt_exo_cash_famille_lot,ModifOp,modif_op,bigint,
divers,ExoCashFamilleLot,pgt_exo_cash_famille_lot,ModifElem,modif_elem,varchar(5),
divers,ExoCashLot,pgt_exo_cash_lot,IDExoCashLotAuto,id_exo_cash_lot_auto,bigint,
divers,ExoCashLot,pgt_exo_cash_lot,IDExoCashLot,id_exo_cash_lot,bigint,1
divers,ExoCashLot,pgt_exo_cash_lot,IDExoCashFamilleLot,id_exo_cash_famille_lot,bigint,
divers,ExoCashLot,pgt_exo_cash_lot,Marque,marque,varchar(25),
divers,ExoCashLot,pgt_exo_cash_lot,LibLot,lib_lot,varchar(50),
divers,ExoCashLot,pgt_exo_cash_lot,Description,description,text,
divers,ExoCashLot,pgt_exo_cash_lot,Montant,montant,"numeric(19,4)",
divers,ExoCashLot,pgt_exo_cash_lot,Catégorie,categorie,smallint,
divers,ExoCashLot,pgt_exo_cash_lot,Photo1,photo1,bytea,
divers,ExoCashLot,pgt_exo_cash_lot,Photo2,photo2,bytea,
divers,ExoCashLot,pgt_exo_cash_lot,Photo3,photo3,bytea,
divers,ExoCashLot,pgt_exo_cash_lot,Stock,stock,integer,
divers,ExoCashLot,pgt_exo_cash_lot,EnSolde,en_solde,boolean,
divers,ExoCashLot,pgt_exo_cash_lot,MontantSolde,montant_solde,"numeric(19,4)",
divers,ExoCashLot,pgt_exo_cash_lot,SoldeDeb,solde_deb,timestamp,
divers,ExoCashLot,pgt_exo_cash_lot,SoldeFin,solde_fin,timestamp,
divers,ExoCashLot,pgt_exo_cash_lot,SurCommande,sur_commande,boolean,
divers,ExoCashLot,pgt_exo_cash_lot,IsActif,is_actif,boolean,
divers,ExoCashLot,pgt_exo_cash_lot,ModifDate,modif_date,timestamp,
divers,ExoCashLot,pgt_exo_cash_lot,ModifOp,modif_op,bigint,
divers,ExoCashLot,pgt_exo_cash_lot,ModifElem,modif_elem,varchar(5),
divers,ExoCashLotHistoStock,pgt_exo_cash_lot_histo_stock,IDExoCashLotHistoStock,id_exo_cash_lot_histo_stock,bigint,1
divers,ExoCashLotHistoStock,pgt_exo_cash_lot_histo_stock,IDExoCashLot,id_exo_cash_lot,bigint,
divers,ExoCashLotHistoStock,pgt_exo_cash_lot_histo_stock,dateHisto,date_histo,timestamp,
divers,ExoCashLotHistoStock,pgt_exo_cash_lot_histo_stock,OpéCrea,ope_crea,bigint,
divers,ExoCashLotHistoStock,pgt_exo_cash_lot_histo_stock,Qté,qte,integer,
divers,ExoCashLotHistoStock,pgt_exo_cash_lot_histo_stock,IDTK_Liste,id_tk_liste,bigint,
divers,ExoCashLotHistoStock,pgt_exo_cash_lot_histo_stock,ModifDate,modif_date,timestamp,
divers,ExoCashLotHistoStock,pgt_exo_cash_lot_histo_stock,ModifOp,modif_op,bigint,
divers,ExoCashLotHistoStock,pgt_exo_cash_lot_histo_stock,ModifElem,modif_elem,varchar(5),
divers,FeuillePointe,pgt_feuille_pointe,IDFeuillePointe,id_feuille_pointe,bigint,1
divers,FeuillePointe,pgt_feuille_pointe,IDCommunesFrance,id_communes_france,bigint,
divers,FeuillePointe,pgt_feuille_pointe,IDSalarie,id_salarie,bigint,
divers,FeuillePointe,pgt_feuille_pointe,Date,date,date,
divers,FeuillePointe,pgt_feuille_pointe,DateCrea,date_crea,timestamp,
divers,FeuillePointe,pgt_feuille_pointe,ModifDate,modif_date,timestamp,
divers,FeuillePointe,pgt_feuille_pointe,ModifOp,modif_op,bigint,
divers,FeuillePointe,pgt_feuille_pointe,ModifElem,modif_elem,varchar(5),
divers,FeuillePointePointage,pgt_feuille_pointe_pointage,IDFeuillePointePointage,id_feuille_pointe_pointage,bigint,
divers,FeuillePointePointage,pgt_feuille_pointe_pointage,IdPointage,id_pointage,smallint,1
divers,FeuillePointePointage,pgt_feuille_pointe_pointage,TypePointage,type_pointage,varchar(50),
divers,FeuillePointePointage,pgt_feuille_pointe_pointage,Icone,icone,bytea,
divers,FeuillePointePointage,pgt_feuille_pointe_pointage,Car,car,varchar(5),
divers,FeuillePointePointage,pgt_feuille_pointe_pointage,IsActif,is_actif,boolean,
divers,FeuillePointePointage,pgt_feuille_pointe_pointage,ModifDate,modif_date,timestamp,
divers,FeuillePointePointage,pgt_feuille_pointe_pointage,ModifOp,modif_op,bigint,
divers,FeuillePointePointage,pgt_feuille_pointe_pointage,ModifElem,modif_elem,varchar(5),
divers,FeuillePointePorte,pgt_feuille_pointe_porte,IDFeuillePointePorte,id_feuille_pointe_porte,bigint,1
divers,FeuillePointePorte,pgt_feuille_pointe_porte,IDFeuillePointeRue,id_feuille_pointe_rue,bigint,
divers,FeuillePointePorte,pgt_feuille_pointe_porte,IDFeuillePointe,id_feuille_pointe,bigint,
divers,FeuillePointePorte,pgt_feuille_pointe_porte,NumPorte,num_porte,varchar(10),
divers,FeuillePointePorte,pgt_feuille_pointe_porte,CpltPorte,cplt_porte,varchar(20),
divers,FeuillePointePorte,pgt_feuille_pointe_porte,Pointage,pointage,smallint,
divers,FeuillePointePorte,pgt_feuille_pointe_porte,Datecrea,datecrea,timestamp,
divers,FeuillePointePorte,pgt_feuille_pointe_porte,InfoCplt,info_cplt,text,
divers,FeuillePointePorte,pgt_feuille_pointe_porte,ModifDate,modif_date,timestamp,
divers,FeuillePointePorte,pgt_feuille_pointe_porte,ModifOp,modif_op,bigint,
divers,FeuillePointePorte,pgt_feuille_pointe_porte,ModifElem,modif_elem,varchar(5),
divers,FeuillePointePortehisto,pgt_feuille_pointe_portehisto,IDFeuillePointePorteHisto,id_feuille_pointe_porte_histo,bigint,1
divers,FeuillePointePortehisto,pgt_feuille_pointe_portehisto,IDFeuillePointePorte,id_feuille_pointe_porte,bigint,
divers,FeuillePointePortehisto,pgt_feuille_pointe_portehisto,Pointage,pointage,smallint,
divers,FeuillePointePortehisto,pgt_feuille_pointe_portehisto,Datecrea,datecrea,timestamp,
divers,FeuillePointePortehisto,pgt_feuille_pointe_portehisto,ModifDate,modif_date,timestamp,
divers,FeuillePointePortehisto,pgt_feuille_pointe_portehisto,ModifOp,modif_op,bigint,
divers,FeuillePointePortehisto,pgt_feuille_pointe_portehisto,ModifElem,modif_elem,varchar(5),
divers,FeuillePointeRue,pgt_feuille_pointe_rue,IDFeuillePointeRue,id_feuille_pointe_rue,bigint,1
divers,FeuillePointeRue,pgt_feuille_pointe_rue,IDFeuillePointe,id_feuille_pointe,bigint,
divers,FeuillePointeRue,pgt_feuille_pointe_rue,NomRue,nom_rue,text,
divers,FeuillePointeRue,pgt_feuille_pointe_rue,DateCrea,date_crea,timestamp,
divers,FeuillePointeRue,pgt_feuille_pointe_rue,ModifDate,modif_date,timestamp,
divers,FeuillePointeRue,pgt_feuille_pointe_rue,ModifOp,modif_op,bigint,
divers,FeuillePointeRue,pgt_feuille_pointe_rue,ModifElem,modif_elem,varchar(5),
divers,HistoAnimation,pgt_histo_animation,IDHistoAnimation,id_histo_animation,bigint,1
divers,HistoAnimation,pgt_histo_animation,CodeAnimation,code_animation,varchar(50),
divers,HistoAnimation,pgt_histo_animation,DateEnvoiSMS,date_envoi_sms,date,
divers,HistoAnimation,pgt_histo_animation,Datecrea,datecrea,timestamp,
divers,HistoAnimation,pgt_histo_animation,ModifDate,modif_date,timestamp,
divers,HistoAnimation,pgt_histo_animation,ModifOp,modif_op,bigint,
divers,HistoAnimation,pgt_histo_animation,ModifElem,modif_elem,varchar(5),
divers,HistoSMS,pgt_histo_sms,IDHistoSMS,id_histo_sms,bigint,1
divers,HistoSMS,pgt_histo_sms,IdMessage,id_message,varchar(50),
divers,HistoSMS,pgt_histo_sms,dateEnvoi,date_envoi,timestamp,
divers,HistoSMS,pgt_histo_sms,Destinataire,destinataire,varchar(15),
divers,HistoSMS,pgt_histo_sms,Fichier,fichier,text,
divers,HistoSMS,pgt_histo_sms,Rubrique,rubrique,text,
divers,HistoSMS,pgt_histo_sms,IdElem,id_elem,bigint,
divers,HistoSMS,pgt_histo_sms,ContenuEnvoyé,contenu_envoye,text,
divers,HistoSMS,pgt_histo_sms,TypeSMS,type_sms,varchar(7),
divers,HistoSMS,pgt_histo_sms,nbSMS,nb_sms,smallint,
divers,HistoSMS,pgt_histo_sms,Statut,statut,varchar(15),
divers,HistoSMS,pgt_histo_sms,Opérateur,operateur,varchar(10),
divers,HistoSMS,pgt_histo_sms,Datecrea,datecrea,timestamp,
divers,HistoSMS,pgt_histo_sms,OpéEnvoi,ope_envoi,bigint,
divers,HistoSMS,pgt_histo_sms,Cout,cout,integer,
divers,HistoSMS,pgt_histo_sms,Devise,devise,varchar(7),
divers,HistoSMS,pgt_histo_sms,ModifDate,modif_date,timestamp,
divers,HistoSMS,pgt_histo_sms,ModifOp,modif_op,bigint,
divers,HistoSMS,pgt_histo_sms,ModifElem,modif_elem,varchar(5),
divers,IdentifiantPush,pgt_identifiant_push,IDIdentifiantPush,id_identifiant_push,bigint,1
divers,IdentifiantPush,pgt_identifiant_push,IdentifiantService,identifiant_service,varchar(256),
divers,IdentifiantPush,pgt_identifiant_push,TypeService,type_service,smallint,
divers,IdentifiantPush,pgt_identifiant_push,IDSalarie,id_salarie,bigint,
divers,IdentifiantPush,pgt_identifiant_push,InfoPerso,info_perso,text,
divers,IdentifiantPush,pgt_identifiant_push,IdentifiantServiceTypeService,identifiant_service_type_service,varchar(259),
divers,IdentifiantPush,pgt_identifiant_push,ModifDate,modif_date,timestamp,
divers,IdentifiantPush,pgt_identifiant_push,IDSalarieTypeService,id_salarie_type_service,varchar(9),
